move_id,version_group_id,language_id,flavor_text
300,14,9,The user covers itself with mud. It weakens Electric-type moves while the user is in the battle.
300,15,9,The user covers itself with mud. This weakens Electric-type moves for five turns.
300,16,9,The user covers itself with mud. This weakens Electric-type moves for five turns.
300,17,9,The user kicks up mud on the battlefield. This weakens Electric-type moves for five turns.
300,18,9,The user kicks up mud on the battlefield. This weakens Electric-type moves for five turns.
301,5,9,A 5-turn attack that gains power on successive hits.
301,6,9,A 5-turn attack that gains power on successive hits.
301,7,9,A 5-turn rolling attack that becomes stronger each time it rolls.
301,8,9,The user continually rolls into the foe over five turns. It becomes stronger each time it hits.
301,9,9,The user continually rolls into the foe over five turns. It becomes stronger each time it hits.
301,10,9,The user continually rolls into the foe over five turns. It becomes stronger each time it hits.
301,11,9,The user continually rolls into the target over five turns. It becomes stronger each time it hits.
301,14,9,The user continually rolls into the target over five turns. It becomes stronger each time it hits.
301,15,9,The user continually rolls into the target over five turns. It becomes stronger each time it hits.
301,16,9,The user continually rolls into the target over five turns. It becomes stronger each time it hits.
301,17,9,The user attacks the target for five turns. The move’s power increases each time it hits.
301,18,9,The user attacks the target for five turns. The move’s power increases each time it hits.
302,5,9,Attacks with thorny arms. May cause flinching.
302,6,9,Attacks with thorny arms. May cause flinching.
302,7,9,An attack using thorny arms. It may make the foe flinch.
302,8,9,The user attacks by wildly swinging its thorny arms. It may also make the target flinch.
302,9,9,The user attacks by wildly swinging its thorny arms. It may also make the target flinch.
302,10,9,The user attacks by wildly swinging its thorny arms. It may also make the target flinch.
302,11,9,The user attacks by wildly swinging its thorny arms. It may also make the target flinch.
302,14,9,The user attacks by wildly swinging its thorny arms. It may also make the target flinch.
302,15,9,The user attacks by wildly swinging its thorny arms. This may also make the target flinch.
302,16,9,The user attacks by wildly swinging its thorny arms. This may also make the target flinch.
302,17,9,The user attacks by wildly swinging its thorny arms. This may also make the target flinch.
302,18,9,The user attacks by wildly swinging its thorny arms. This may also make the target flinch.
303,5,9,Slacks off and restores half the maximum HP.
303,6,9,Slacks off and restores half the maximum HP.
303,7,9,The user slacks off and restores its HP by half its full HP.
303,8,9,"The user slacks off, restoring its own HP by up to half of its maximum HP. "
303,9,9,"The user slacks off, restoring its own HP by up to half of its maximum HP. "
303,10,9,"The user slacks off, restoring its own HP by up to half of its maximum HP. "
303,11,9,"The user slacks off, restoring its own HP by up to half of its maximum HP."
303,14,9,"The user slacks off, restoring its own HP by up to half of its maximum HP."
303,15,9,"The user slacks off, restoring its own HP by up to half of its max HP."
303,16,9,"The user slacks off, restoring its own HP by up to half of its max HP."
303,17,9,"The user slacks off, restoring its own HP by up to half of its max HP."
303,18,9,"The user slacks off, restoring its own HP by up to half of its max HP."
304,5,9,A loud attack that uses sound waves to injure.
304,6,9,A loud attack that uses sound waves to injure.
304,7,9,The user lets loose a horribly loud shout with the power to damage.
304,8,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,9,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,10,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,11,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,14,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,15,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,16,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,17,9,The user lets loose a horribly echoing shout with the power to inflict damage.
304,18,9,The user lets loose a horribly echoing shout with the power to inflict damage.
305,5,9,A sharp-fanged attack. May badly poison the foe.
305,6,9,A sharp-fanged attack. May badly poison the foe.
305,7,9,The foe is bitten with toxic fangs. It may also badly poison the foe.
305,8,9,The user bites the foe with toxic fangs. It may also leave the foe badly poisoned. 
305,9,9,The user bites the foe with toxic fangs. It may also leave the foe badly poisoned. 
305,10,9,The user bites the foe with toxic fangs. It may also leave the foe badly poisoned. 
305,11,9,The user bites the target with toxic fangs. It may also leave the target badly poisoned.
305,14,9,The user bites the target with toxic fangs. It may also leave the target badly poisoned.
305,15,9,The user bites the target with toxic fangs. This may also leave the target badly poisoned.
305,16,9,The user bites the target with toxic fangs. This may also leave the target badly poisoned.
305,17,9,The user bites the target with toxic fangs. This may also leave the target badly poisoned.
305,18,9,The user bites the target with toxic fangs. This may also leave the target badly poisoned.
306,5,9,Tears at the foe with sharp claws. May lower DEFENSE.
306,6,9,Tears at the foe with sharp claws. May lower DEFENSE.
306,7,9,The foe is attacked with sharp claws. It may also lower the foe’s DEFENSE.
306,8,9,The user slashes the foe with hard and sharp claws. It may also lower the target’s Defense.
306,9,9,The user slashes the foe with hard and sharp claws. It may also lower the target’s Defense.
306,10,9,The user slashes the foe with hard and sharp claws. It may also lower the target’s Defense.
306,11,9,The user slashes the target with hard and sharp claws. It may also lower the target’s Defense.
306,14,9,The user slashes the target with hard and sharp claws. It may also lower the target’s Defense.
306,15,9,The user slashes the target with hard and sharp claws. This may also lower the target’s Defense stat.
306,16,9,The user slashes the target with hard and sharp claws. This may also lower the target’s Defense stat.
306,17,9,The user slashes the target with hard and sharp claws. This may also lower the target’s Defense stat.
306,18,9,The user slashes the target with hard and sharp claws. This may also lower the target’s Defense stat.
307,5,9,"Powerful, but leaves the user immobile the next turn."
307,6,9,"Powerful, but leaves the user immobile the next turn."
307,7,9,The foe is hit with a huge explosion. The user can’t move on the next turn.
307,8,9,"The foe is razed by a fiery explosion. The user must rest on the next turn, however."
307,9,9,"The foe is razed by a fiery explosion. The user must rest on the next turn, however."
307,10,9,"The foe is razed by a fiery explosion. The user must rest on the next turn, however."
307,11,9,"The target is razed by a fiery explosion. The user must rest on the next turn, however."
307,14,9,"The target is razed by a fiery explosion. The user must rest on the next turn, however."
307,15,9,The target is razed by a fiery explosion. The user can’t move on the next turn.
307,16,9,The target is razed by a fiery explosion. The user can’t move on the next turn.
307,17,9,The target is razed by a fiery explosion. The user can’t move on the next turn.
307,18,9,The target is razed by a fiery explosion. The user can’t move on the next turn.
308,5,9,"Powerful, but leaves the user immobile the next turn."
308,6,9,"Powerful, but leaves the user immobile the next turn."
308,7,9,The foe is hit with a watery cannon. The user can’t move on the next turn.
308,8,9,"The foe is hit with a watery blast. The user must rest on the next turn, however."
308,9,9,"The foe is hit with a watery blast. The user must rest on the next turn, however."
308,10,9,"The foe is hit with a watery blast. The user must rest on the next turn, however."
308,11,9,"The target is hit with a watery blast. The user must rest on the next turn, however."
308,14,9,"The target is hit with a watery blast. The user must rest on the next turn, however."
308,15,9,The target is hit with a watery blast. The user can’t move on the next turn.
308,16,9,The target is hit with a watery blast. The user can’t move on the next turn.
308,17,9,The target is hit with a watery blast. The user can’t move on the next turn.
308,18,9,The target is hit with a watery blast. The user can’t move on the next turn.
309,5,9,Fires a meteor-like punch. May raise ATTACK.
309,6,9,Fires a meteor-like punch. May raise ATTACK.
309,7,9,"The foe is hit with a hard, fast punch. It may also raise the user’s ATTACK."
309,8,9,The foe is hit with a hard punch fired like a meteor. It may also raise the user’s Attack.
309,9,9,The foe is hit with a hard punch fired like a meteor. It may also raise the user’s Attack.
309,10,9,The foe is hit with a hard punch fired like a meteor. It may also raise the user’s Attack.
309,11,9,The target is hit with a hard punch fired like a meteor. It may also raise the user’s Attack.
309,14,9,The target is hit with a hard punch fired like a meteor. It may also raise the user’s Attack.
309,15,9,The target is hit with a hard punch fired like a meteor. This may also raise the user’s Attack stat.
309,16,9,The target is hit with a hard punch fired like a meteor. This may also raise the user’s Attack stat.
309,17,9,The target is hit with a hard punch fired like a meteor. This may also raise the user’s Attack stat.
309,18,9,The target is hit with a hard punch fired like a meteor. This may also raise the user’s Attack stat.
310,5,9,An attack that may shock the foe into flinching.
310,6,9,An attack that may shock the foe into flinching.
310,7,9,An attack using a startling shout. It also may make the foe flinch.
310,8,9,The user attacks the foe while shouting in a startling fashion. It may also make the target flinch.
310,9,9,The user attacks the foe while shouting in a startling fashion. It may also make the target flinch.
310,10,9,The user attacks the foe while shouting in a startling fashion. It may also make the target flinch.
310,11,9,The user attacks the target while shouting in a startling fashion. It may also make the target flinch.
310,14,9,The user attacks the target while shouting in a startling fashion. It may also make the target flinch.
310,15,9,The user attacks the target while shouting in a startling fashion. This may also make the target flinch.
310,16,9,The user attacks the target while shouting in a startling fashion. This may also make the target flinch.
310,17,9,The user attacks the target while shouting in a startling fashion. This may also make the target flinch.
310,18,9,The user attacks the target while shouting in a startling fashion. This may also make the target flinch.
311,5,9,The move’s type and power change with the weather.
311,6,9,The move’s type and power change with the weather.
311,7,9,An attack that varies in power and type depending on the weather.
311,8,9,An attack move that varies in power and type depending on the weather. 
311,9,9,An attack move that varies in power and type depending on the weather. 
311,10,9,An attack move that varies in power and type depending on the weather. 
311,11,9,An attack move that varies in power and type depending on the weather.
311,14,9,An attack move that varies in power and type depending on the weather.
311,15,9,An attack move that varies in power and type depending on the weather.
311,16,9,An attack move that varies in power and type depending on the weather.
311,17,9,This attack move varies in power and type depending on the weather.
311,18,9,This attack move varies in power and type depending on the weather.
312,5,9,Heals all status problems with a soothing scent.
312,6,9,Heals all status problems with a soothing scent.
312,7,9,A soothing scent is released to heal all status problems in the user’s party.
312,8,9,The user releases a soothing scent that heals all status problems affecting the user’s party.
312,9,9,The user releases a soothing scent that heals all status problems affecting the user’s party.
312,10,9,The user releases a soothing scent that heals all status problems affecting the user’s party.
312,11,9,The user releases a soothing scent that heals all status problems affecting the user’s party.
312,14,9,The user releases a soothing scent that heals all status problems affecting the user’s party.
312,15,9,The user releases a soothing scent that heals all status conditions affecting the user’s party.
312,16,9,The user releases a soothing scent that heals all status conditions affecting the user’s party.
312,17,9,The user releases a soothing scent that heals all status conditions affecting the user’s party.
312,18,9,The user releases a soothing scent that heals all status conditions affecting the user’s party.
313,5,9,Feigns crying to sharply lower the foe’s SP. DEF.
313,6,9,Feigns crying to sharply lower the foe’s SP. DEF.
313,7,9,The user feigns crying to sharply lower the foe’s SP. DEF stat.
313,8,9,"The user feigns crying to make the foe feel flustered, sharply lowering its Sp. Def stat."
313,9,9,"The user feigns crying to make the foe feel flustered, sharply lowering its Sp. Def stat."
313,10,9,"The user feigns crying to make the foe feel flustered, sharply lowering its Sp. Def stat."
313,11,9,"The user feigns crying to fluster the target, harshly lowering its Sp. Def stat."
313,14,9,"The user feigns crying to fluster the target, harshly lowering its Sp. Def stat."
313,15,9,"The user feigns crying to fluster the target, harshly lowering its Sp. Def stat."
313,16,9,"The user feigns crying to fluster the target, harshly lowering its Sp. Def stat."
313,17,9,"The user feigns crying to fluster the target, harshly lowering its Sp. Def stat."
313,18,9,"The user feigns crying to fluster the target, harshly lowering its Sp. Def stat."
314,5,9,Hacks with razorlike wind. High critical-hit ratio.
314,6,9,Hacks with razorlike wind. High critical-hit ratio.
314,7,9,The foe is hit with razor-like wind. It has a high critical-hit ratio.
314,8,9,The user launches razorlike wind to slash the foe. It has a high critical-hit ratio.
314,9,9,The user launches razorlike wind to slash the foe. It has a high critical-hit ratio.
314,10,9,The user launches razorlike wind to slash the foe. It has a high critical-hit ratio.
314,11,9,The user launches razor-like wind to slash the opposing team. Critical hits land more easily.
314,14,9,The user launches razor-like wind to slash the opposing team. Critical hits land more easily.
314,15,9,The user launches razor-like wind to slash the opposing Pokémon. Critical hits land more easily.
314,16,9,The user launches razor-like wind to slash the opposing Pokémon. Critical hits land more easily.
314,17,9,The user launches razor-like wind to slash the opposing Pokémon. Critical hits land more easily.
314,18,9,The user launches razor-like wind to slash the opposing Pokémon. Critical hits land more easily.
315,5,9,"Allows a full-power attack, but sharply lowers SP. ATK."
315,6,9,"Allows a full-power attack, but sharply lowers SP. ATK."
315,7,9,An intense attack that also sharply reduces the user’s SP. ATK stat.
315,8,9,The user attacks the foe at full power. The attack’s recoil sharply reduces the user’s Sp. Atk stat.
315,9,9,The user attacks the foe at full power. The attack’s recoil sharply reduces the user’s Sp. Atk stat.
315,10,9,The user attacks the foe at full power. The attack’s recoil sharply reduces the user’s Sp. Atk stat.
315,11,9,The user attacks the target at full power. The attack’s recoil harshly reduces the user’s Sp. Atk stat.
315,14,9,The user attacks the target at full power. The attack’s recoil harshly reduces the user’s Sp. Atk stat.
315,15,9,The user attacks the target at full power. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
315,16,9,The user attacks the target at full power. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
315,17,9,The user attacks the target at full power. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
315,18,9,The user attacks the target at full power. The attack’s recoil harshly lowers the user’s Sp. Atk stat.
316,5,9,Negates the foe’s efforts to heighten evasiveness.
316,6,9,Negates the foe’s efforts to heighten evasiveness.
316,7,9,Completely negates the foe’s efforts to heighten its ability to evade.
316,8,9,Enables the user to hit a Ghost type with any type of move. It also enables the user to hit an evasive foe.
316,9,9,Enables the user to hit a Ghost type with any type of move. It also enables the user to hit an evasive foe.
316,10,9,Enables the user to hit a Ghost type with any type of move. It also enables the user to hit an evasive foe.
316,11,9,Enables a Ghost-type target to be hit with Normal- and Fighting-type attacks. It also enables an evasive target to be hit.
316,14,9,Enables a Ghost-type target to be hit with Normal- and Fighting-type attacks. It also enables an evasive target to be hit.
316,15,9,Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. This also enables an evasive target to be hit.
316,16,9,Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. This also enables an evasive target to be hit.
316,17,9,Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. This also enables an evasive target to be hit.
316,18,9,Enables a Ghost-type target to be hit by Normal- and Fighting-type attacks. This also enables an evasive target to be hit.
317,5,9,Stops the foe from moving with rocks and cuts SPEED.
317,6,9,Stops the foe from moving with rocks and cuts SPEED.
317,7,9,Boulders are hurled at the foe. It also lowers the foe’s SPEED if it hits.
317,8,9,Boulders are hurled at the foe. It also lowers the foe’s Speed by preventing its movement.
317,9,9,Boulders are hurled at the foe. It also lowers the foe’s Speed by preventing its movement.
317,10,9,Boulders are hurled at the foe. It also lowers the foe’s Speed by preventing its movement.
317,11,9,Boulders are hurled at the target. It also lowers the target’s Speed by preventing its movement.
317,14,9,Boulders are hurled at the target. It also lowers the target’s Speed by preventing its movement.
317,15,9,Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.
317,16,9,Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.
317,17,9,Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.
317,18,9,Boulders are hurled at the target. This also lowers the target’s Speed stat by preventing its movement.
318,5,9,A powdery attack that may raise abilities.
318,6,9,A powdery attack that may raise abilities.
318,7,9,The foe is attacked with a silver dust. It may raise all the user’s stats.
318,8,9,The foe is attacked with powdery scales blown by wind. It may also raise all the user’s stats.
318,9,9,The foe is attacked with powdery scales blown by wind. It may also raise all the user’s stats.
318,10,9,The foe is attacked with powdery scales blown by wind. It may also raise all the user’s stats.
318,11,9,The target is attacked with powdery scales blown by wind. It may also raise all the user’s stats.
318,14,9,The target is attacked with powdery scales blown by wind. It may also raise all the user’s stats.
318,15,9,The target is attacked with powdery scales blown by wind. This may also raise all the user’s stats.
318,16,9,The target is attacked with powdery scales blown by wind. This may also raise all the user’s stats.
318,17,9,The target is attacked with powdery scales blown by the wind. This may also raise all the user’s stats.
318,18,9,The target is attacked with powdery scales blown by the wind. This may also raise all the user’s stats.
319,5,9,Emits a horrible screech that sharply lowers SP. DEF.
319,6,9,Emits a horrible screech that sharply lowers SP. DEF.
319,7,9,A horrible metallic screech is used to sharply lower the foe’s SP. DEF.
319,8,9,A horrible sound like scraping metal is emitted to sharply reduce the foe’s Sp. Def stat.
319,9,9,A horrible sound like scraping metal is emitted to sharply reduce the foe’s Sp. Def stat.
319,10,9,A horrible sound like scraping metal is emitted to sharply reduce the foe’s Sp. Def stat.
319,11,9,A horrible sound like scraping metal harshly reduces the target’s Sp. Def stat.
319,14,9,A horrible sound like scraping metal harshly reduces the target’s Sp. Def stat.
319,15,9,A horrible sound like scraping metal harshly lowers the target’s Sp. Def stat.
319,16,9,A horrible sound like scraping metal harshly lowers the target’s Sp. Def stat.
319,17,9,A horrible sound like scraping metal harshly lowers the target’s Sp. Def stat.
319,18,9,A horrible sound like scraping metal harshly lowers the target’s Sp. Def stat.
320,5,9,Lulls the foe into sleep with a pleasant melody.
320,6,9,Lulls the foe into sleep with a pleasant melody.
320,7,9,A pleasant melody is played to lull the foe into a deep sleep.
320,8,9,The user plays a pleasant melody that lulls the foe into a deep sleep. 
320,9,9,The user plays a pleasant melody that lulls the foe into a deep sleep. 
320,10,9,The user plays a pleasant melody that lulls the foe into a deep sleep. 
320,11,9,The user plays a pleasant melody that lulls the target into a deep sleep.
320,14,9,The user plays a pleasant melody that lulls the target into a deep sleep.
320,15,9,The user plays a pleasant melody that lulls the target into a deep sleep.
320,16,9,The user plays a pleasant melody that lulls the target into a deep sleep.
320,17,9,The user plays a pleasant melody that lulls the target into a deep sleep.
320,18,9,The user plays a pleasant melody that lulls the target into a deep sleep.
321,5,9,Makes the foe laugh to lower ATTACK and DEFENSE.
321,6,9,Makes the foe laugh to lower ATTACK and DEFENSE.
321,7,9,"The foe is made to laugh, reducing its ATTACK and DEFENSE stats."
321,8,9,"The user tickles the foe into laughing, reducing its Attack and Defense stats. "
321,9,9,"The user tickles the foe into laughing, reducing its Attack and Defense stats. "
321,10,9,"The user tickles the foe into laughing, reducing its Attack and Defense stats. "
321,11,9,"The user tickles the target into laughing, reducing its Attack and Defense stats."
321,14,9,"The user tickles the target into laughing, reducing its Attack and Defense stats."
321,15,9,"The user tickles the target into laughing, reducing its Attack and Defense stats."
321,16,9,"The user tickles the target into laughing, reducing its Attack and Defense stats."
321,17,9,"The user tickles the target into laughing, reducing its Attack and Defense stats."
321,18,9,"The user tickles the target into laughing, reducing its Attack and Defense stats."
322,5,9,Raises DEFENSE and SP. DEF with a mystic power.
322,6,9,Raises DEFENSE and SP. DEF with a mystic power.
322,7,9,The user absorbs a mystic power to raise its DEFENSE and SP. DEF.
322,8,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,9,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,10,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,11,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,14,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,15,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,16,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,17,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
322,18,9,The user absorbs a mystical power from space to raise its Defense and Sp. Def stats.
323,5,9,Inflicts more damage if the user’s HP is high.
323,6,9,Inflicts more damage if the user’s HP is high.
323,7,9,"The higher the user’s HP, the more powerful this attack becomes."
323,8,9,"The user spouts water to damage the foe. The lower the user’s HP, the less powerful it becomes."
323,9,9,"The user spouts water to damage the foe. The lower the user’s HP, the less powerful it becomes."
323,10,9,"The user spouts water to damage the foe. The lower the user’s HP, the less powerful it becomes."
323,11,9,"The user spouts water to damage the opposing team. The lower the user’s HP, the less powerful it becomes."
323,14,9,"The user spouts water to damage the opposing team. The lower the user’s HP, the less powerful it becomes."
323,15,9,"The user spouts water to damage opposing Pokémon. The lower the user’s HP, the lower the move’s power."
323,16,9,"The user spouts water to damage opposing Pokémon. The lower the user’s HP, the lower the move’s power."
323,17,9,"The user spouts water to damage opposing Pokémon. The lower the user’s HP, the lower the move’s power."
323,18,9,"The user spouts water to damage opposing Pokémon. The lower the user’s HP, the lower the move’s power."
324,5,9,A strange beam attack that may confuse the foe.
324,6,9,A strange beam attack that may confuse the foe.
324,7,9,The foe is hit with a flashing beam that may also cause confusion.
324,8,9,The user attacks with a sinister beam of light. It may also confuse the target. 
324,9,9,The user attacks with a sinister beam of light. It may also confuse the target. 
324,10,9,The user attacks with a sinister beam of light. It may also confuse the target. 
324,11,9,The user attacks with a sinister beam of light. It may also confuse the target.
324,14,9,The user attacks with a sinister beam of light. It may also confuse the target.
324,15,9,The user attacks with a sinister beam of light. This may also confuse the target.
324,16,9,The user attacks with a sinister beam of light. This may also confuse the target.
324,17,9,The user attacks with a sinister beam of light. This may also confuse the target.
324,18,9,The user attacks with a sinister beam of light. This may also confuse the target.
325,5,9,An unavoidable punch that is thrown from shadows.
325,6,9,An unavoidable punch that is thrown from shadows.
325,7,9,The user throws a punch from the shadows. It cannot be evaded.
325,8,9,The user throws a punch at the foe from the shadows. The punch lands without fail.
325,9,9,The user throws a punch at the foe from the shadows. The punch lands without fail.
325,10,9,The user throws a punch at the foe from the shadows. The punch lands without fail.
325,11,9,The user throws a punch from the shadows. The punch lands without fail.
325,14,9,The user throws a punch from the shadows. The punch lands without fail.
325,15,9,The user throws a punch from the shadows. This attack never misses.
325,16,9,The user throws a punch from the shadows. This attack never misses.
325,17,9,The user throws a punch from the shadows. This attack never misses.
325,18,9,The user throws a punch from the shadows. This attack never misses.
326,5,9,Attacks with a peculiar power. May cause flinching.
326,6,9,Attacks with a peculiar power. May cause flinching.
326,7,9,The user attacks with an odd power that may make the foe flinch.
326,8,9,"The user attacks with an odd, unseeable power. It may also make the foe flinch."
326,9,9,"The user attacks with an odd, unseeable power. It may also make the foe flinch."
326,10,9,"The user attacks with an odd, unseeable power. It may also make the foe flinch."
326,11,9,"The user attacks with an odd, unseeable power. It may also make the target flinch."
326,14,9,"The user attacks with an odd, unseeable power. It may also make the target flinch."
326,15,9,"The user attacks with an odd, unseeable power. This may also make the target flinch."
326,16,9,"The user attacks with an odd, unseeable power. This may also make the target flinch."
326,17,9,"The user attacks with an odd, unseeable power. This may also make the target flinch."
326,18,9,"The user attacks with an odd, unseeable power. This may also make the target flinch."
327,5,9,An uppercut thrown as if leaping into the sky.
327,6,9,An uppercut thrown as if leaping into the sky.
327,7,9,The user attacks with an uppercut thrown skywards with force.
327,8,9,The user attacks the foe with an uppercut thrown skyward with force. 
327,9,9,The user attacks the foe with an uppercut thrown skyward with force. 
327,10,9,The user attacks the foe with an uppercut thrown skyward with force. 
327,11,9,The user attacks the target with an uppercut thrown skyward with force.
327,14,9,The user attacks the target with an uppercut thrown skyward with force.
327,15,9,The user attacks the target with an uppercut thrown skyward with force.
327,16,9,The user attacks the target with an uppercut thrown skyward with force.
327,17,9,The user attacks the target with an uppercut thrown skyward with force.
327,18,9,The user attacks the target with an uppercut thrown skyward with force.
328,5,9,Traps and hurts the foe in quicksand for 2 to 5 turns.
328,6,9,Traps and hurts the foe in quicksand for 2 to 5 turns.
328,7,9,The foe is trapped inside a painful sandstorm for two to five turns.
328,8,9,The user traps the foe inside a harshly raging sandstorm for two to five turns. 
328,9,9,The user traps the foe inside a harshly raging sandstorm for two to five turns. 
328,10,9,The user traps the foe inside a harshly raging sandstorm for two to five turns. 
328,11,9,The user traps the target inside a harshly raging sandstorm for four to five turns.
328,14,9,The user traps the target inside a harshly raging sandstorm for four to five turns.
328,15,9,The user traps the target inside a harshly raging sandstorm for four to five turns.
328,16,9,The user traps the target inside a harshly raging sandstorm for four to five turns.
328,17,9,The user traps the target inside a harshly raging sandstorm for four to five turns.
328,18,9,The user traps the target inside a harshly raging sandstorm for four to five turns.
329,5,9,A chilling attack that causes fainting if it hits.
329,6,9,A chilling attack that causes fainting if it hits.
329,7,9,The foe is attacked with ultimate cold that causes fainting if it hits.
329,8,9,The foe is attacked with a blast of absolute-zero cold. The foe instantly faints if it hits.
329,9,9,The foe is attacked with a blast of absolute-zero cold. The foe instantly faints if it hits.
329,10,9,The foe is attacked with a blast of absolute-zero cold. The foe instantly faints if it hits.
329,11,9,The target is attacked with a blast of absolute-zero cold. The target instantly faints if it hits.
329,14,9,The target is attacked with a blast of absolute-zero cold. The target instantly faints if it hits.
329,15,9,The target is attacked with a blast of absolute-zero cold. The target faints instantly if this attack hits.
329,16,9,The target is attacked with a blast of absolute-zero cold. The target faints instantly if this attack hits.
329,17,9,The target faints instantly. It’s less likely to hit the target if it’s used by Pokémon other than Ice types.
329,18,9,The target faints instantly. It’s less likely to hit the target if it’s used by Pokémon other than Ice types.
330,5,9,Attacks with muddy water. May lower accuracy.
330,6,9,Attacks with muddy water. May lower accuracy.
330,7,9,The user attacks with muddy water. It may also lower the foe’s accuracy.
330,8,9,The user attacks by shooting out muddy water. It may also lower the foe’s accuracy.
330,9,9,The user attacks by shooting out muddy water. It may also lower the foe’s accuracy.
330,10,9,The user attacks by shooting out muddy water. It may also lower the foe’s accuracy.
330,11,9,The user attacks by shooting muddy water at the opposing team. It may also lower the targets’ accuracy.
330,14,9,The user attacks by shooting muddy water at the opposing team. It may also lower the targets’ accuracy.
330,15,9,The user attacks by shooting muddy water at the opposing Pokémon. This may also lower their accuracy.
330,16,9,The user attacks by shooting muddy water at the opposing Pokémon. This may also lower their accuracy.
330,17,9,The user attacks by shooting muddy water at the opposing Pokémon. This may also lower their accuracy.
330,18,9,The user attacks by shooting muddy water at the opposing Pokémon. This may also lower their accuracy.
331,5,9,Shoots 2 to 5 seeds in a row to strike the foe.
331,6,9,Shoots 2 to 5 seeds in a row to strike the foe.
331,7,9,The user shoots seeds at the foe. Two to five seeds are shot at once.
331,8,9,The user forcefully shoots seeds at the foe. Two to five seeds are shot in rapid succession.
331,9,9,The user forcefully shoots seeds at the foe. Two to five seeds are shot in rapid succession.
331,10,9,The user forcefully shoots seeds at the foe. Two to five seeds are shot in rapid succession.
331,11,9,The user forcefully shoots seeds at the target. Two to five seeds are shot in rapid succession.
331,14,9,The user forcefully shoots seeds at the target. Two to five seeds are shot in rapid succession.
331,15,9,The user forcefully shoots seeds at the target two to five times in a row.
331,16,9,The user forcefully shoots seeds at the target two to five times in a row.
331,17,9,The user forcefully shoots seeds at the target two to five times in a row.
331,18,9,The user forcefully shoots seeds at the target two to five times in a row.
332,5,9,An extremely speedy and unavoidable attack.
332,6,9,An extremely speedy and unavoidable attack.
332,7,9,An extremely fast attack against one target. It can’t be evaded.
332,8,9,"The user confounds the foe with speed, then slashes. The attack lands without fail."
332,9,9,"The user confounds the foe with speed, then slashes. The attack lands without fail."
332,10,9,"The user confounds the foe with speed, then slashes. The attack lands without fail."
332,11,9,"The user confounds the target with speed, then slashes. The attack lands without fail."
332,14,9,"The user confounds the target with speed, then slashes. The attack lands without fail."
332,15,9,"The user confounds the target with speed, then slashes. This attack never misses."
332,16,9,"The user confounds the target with speed, then slashes. This attack never misses."
332,17,9,"The user confounds the target with speed, then slashes. This attack never misses."
332,18,9,"The user confounds the target with speed, then slashes. This attack never misses."
333,5,9,Attacks the foe by firing 2 to 5 icicles in a row.
333,6,9,Attacks the foe by firing 2 to 5 icicles in a row.
333,7,9,Sharp icicles are fired at the foe. It strikes two to five times.
333,8,9,The user launches sharp icicles at the foe. It strikes two to five times in a row.
333,9,9,The user launches sharp icicles at the foe. It strikes two to five times in a row.
333,10,9,The user launches sharp icicles at the foe. It strikes two to five times in a row.
333,11,9,The user launches sharp icicles at the target. It strikes two to five times in a row.
333,14,9,The user launches sharp icicles at the target. It strikes two to five times in a row.
333,15,9,The user launches sharp icicles at the target two to five times in a row.
333,16,9,The user launches sharp icicles at the target two to five times in a row.
333,17,9,The user launches sharp icicles at the target two to five times in a row.
333,18,9,The user launches sharp icicles at the target two to five times in a row.
334,5,9,Hardens the body’s surface to sharply raise DEFENSE.
334,6,9,Hardens the body’s surface to sharply raise DEFENSE.
334,7,9,The user hardens its body’s surface to sharply raise its DEFENSE stat.
334,8,9,"The user hardens its body’s surface like iron, sharply raising its Defense stat."
334,9,9,"The user hardens its body’s surface like iron, sharply raising its Defense stat."
334,10,9,"The user hardens its body’s surface like iron, sharply raising its Defense stat."
334,11,9,"The user hardens its body’s surface like iron, sharply raising its Defense stat."
334,14,9,"The user hardens its body’s surface like iron, sharply raising its Defense stat."
